Measurement time,Number of CPUs cores,CPU 0 freq,CPU 1 freq,CPU 2 freq,CPU 3 freq,Free RAM,Used RAM,Total RAM,Free Swap,Used Swap,Total Swap,CPU load (1m),CPU load (5m),CPU load (15m),Number of processes,Number of bytes received,Number of bytes sent,Number of packets received,Number of packets sent
s,N/A,kHz,kHz,kHz,kHz,kB,kB,kB,kB,kB,kB,%,%,%,N/A,bytes,bytes,N/A,N/A
1570564220.65341,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603648.0,3537864.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,396.0,996.0,6.0,6.0
1570564221.6530137,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603648.0,3537864.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564222.6522448,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603648.0,3537864.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564223.6525066,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603648.0,3537864.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564224.651245,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603648.0,3537864.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564225.6529872,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603648.0,3537864.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564226.6523695,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603648.0,3537864.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564227.651737,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603648.0,3537864.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564228.6524253,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603648.0,3537864.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564229.6521382,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603648.0,3537864.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564230.6514237,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603648.0,3537864.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564231.6518238,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603648.0,3537864.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564232.6523077,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603648.0,3537864.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564233.6523614,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603648.0,3537864.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564234.6518254,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603648.0,3537864.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564235.6511648,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603648.0,3537864.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564236.6527755,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564237.6523511,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564238.652681,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564239.651764,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564240.652501,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564241.6527586,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564242.6522036,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564243.6527898,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564244.6524136,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564245.6526692,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564246.6530461,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564247.6532116,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564248.6516783,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564249.6527,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564250.6526723,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564251.6525128,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564252.652413,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564253.6525097,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564254.653329,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564255.6523125,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564256.6522584,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564257.6523178,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603396.0,3538116.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564258.6529632,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603144.0,3538368.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564259.6521761,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603144.0,3538368.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564260.6517367,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603144.0,3538368.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564261.652025,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603144.0,3538368.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564262.652818,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603144.0,3538368.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564263.652666,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603144.0,3538368.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564264.6513243,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603144.0,3538368.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564265.652889,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603144.0,3538368.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564266.6525333,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603144.0,3538368.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564267.6522105,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603144.0,3538368.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564268.6528509,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603144.0,3538368.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564269.6521595,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603144.0,3538368.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564270.6529806,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603144.0,3538368.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
1570564271.6523166,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4603144.0,3538368.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.0,0.0,295.0,330.0,894.0,5.0,5.0
